sample,result
"[[6, 6, 6, 6, 4, 5], [3, 3, 1, 3, 3, 3], [3, 4, 4, 4, 4, 3], [2, 2, 2, 1, 2, 2], [1, 1, 1, 0, 1, 1]]",101968.0
"[[5, 6, 5, 5, 6, 6], [3, 3, 3, 2, 2, 3], [2, 4, 4, 4, 4, 4], [2, 1, 2, 2, 2, 2], [1, 1, 1, 0, 1, 1]]",100223.5
"[[5, 5, 6, 6, 6, 5], [3, 2, 2, 3, 3, 3], [4, 3, 3, 4, 4, 4], [2, 2, 1, 2, 2, 2], [0, 1, 1, 1, 1, 1]]",99811.5
"[[6, 5, 6, 5, 5, 6], [3, 2, 2, 3, 3, 3], [4, 3, 4, 4, 4, 3], [2, 2, 2, 1, 2, 2], [1, 1, 1, 1, 0, 1]]",98642.0
"[[6, 5, 6, 5, 5, 6], [1, 3, 3, 3, 3, 3], [4, 3, 4, 4, 4, 3], [1, 2, 2, 2, 2, 2], [1, 0, 1, 1, 1, 1]]",103026.0
"[[6, 5, 6, 6, 4, 6], [2, 2, 3, 3, 3, 3], [4, 4, 3, 4, 4, 3], [2, 2, 2, 1, 2, 2], [1, 1, 0, 1, 1, 1]]",100481.5
"[[6, 6, 6, 5, 5, 5], [3, 3, 3, 3, 1, 3], [4, 2, 4, 4, 4, 4], [2, 2, 2, 2, 2, 1], [0, 1, 1, 1, 1, 1]]",103536.0
"[[6, 5, 6, 6, 4, 6], [2, 3, 3, 2, 3, 3], [3, 4, 4, 4, 3, 4], [1, 2, 2, 2, 2, 2], [1, 1, 0, 1, 1, 1]]",99569.5
"[[6, 6, 4, 5, 6, 6], [3, 3, 2, 3, 2, 3], [4, 4, 3, 4, 4, 3], [2, 1, 2, 2, 2, 2], [0, 1, 1, 1, 1, 1]]",101847.5
"[[5, 5, 6, 6, 5, 6], [2, 3, 3, 3, 3, 2], [4, 3, 4, 4, 3, 4], [1, 2, 2, 2, 2, 2], [0, 1, 1, 1, 1, 1]]",100816.0
"[[5, 6, 6, 6, 6, 4], [2, 3, 3, 3, 2, 3], [3, 4, 4, 4, 3, 4], [2, 2, 2, 2, 2, 1], [1, 1, 0, 1, 1, 1]]",96996.0
"[[6, 6, 5, 6, 6, 4], [2, 3, 3, 2, 3, 3], [3, 3, 4, 4, 4, 4], [2, 2, 2, 2, 1, 2], [1, 1, 0, 1, 1, 1]]",98535.0
"[[5, 5, 6, 5, 6, 6], [3, 2, 3, 2, 3, 3], [4, 4, 3, 3, 4, 4], [2, 2, 2, 2, 2, 1], [1, 1, 1, 0, 1, 1]]",100482.5
"[[4, 6, 6, 6, 5, 6], [3, 3, 3, 1, 3, 3], [4, 4, 2, 4, 4, 4], [2, 2, 2, 1, 2, 2], [1, 1, 1, 0, 1, 1]]",98707.5
"[[5, 6, 5, 5, 6, 6], [2, 3, 3, 3, 2, 3], [4, 3, 4, 4, 3, 4], [2, 2, 2, 1, 2, 2], [1, 1, 0, 1, 1, 1]]",100605.5
"[[6, 6, 5, 5, 6, 5], [3, 3, 3, 3, 2, 2], [4, 4, 4, 4, 2, 4], [2, 2, 2, 1, 2, 2], [1, 1, 0, 1, 1, 1]]",101705.0
"[[6, 5, 5, 6, 6, 5], [3, 3, 3, 3, 2, 2], [4, 4, 4, 2, 4, 4], [2, 1, 2, 2, 2, 2], [1, 1, 1, 1, 1, 0]]",95549.5
"[[6, 6, 5, 6, 5, 5], [2, 3, 3, 3, 3, 2], [3, 3, 4, 4, 4, 4], [2, 2, 2, 1, 2, 2], [1, 1, 1, 1, 0, 1]]",97533.5
"[[5, 5, 6, 6, 6, 5], [3, 3, 3, 2, 2, 3], [4, 4, 4, 3, 4, 3], [2, 2, 2, 1, 2, 2], [1, 1, 1, 1, 1, 0]]",93827.5
"[[4, 5, 6, 6, 6, 6], [3, 2, 3, 3, 2, 3], [3, 4, 4, 3, 4, 4], [2, 2, 2, 2, 2, 1], [1, 1, 1, 1, 1, 0]]",91705.5
"[[6, 6, 6, 6, 3, 6], [2, 3, 3, 3, 2, 3], [3, 4, 4, 4, 4, 3], [2, 2, 2, 1, 2, 2], [1, 0, 1, 1, 1, 1]]",103157.5
"[[6, 6, 5, 6, 5, 5], [2, 3, 2, 3, 3, 3], [3, 4, 4, 4, 3, 4], [2, 2, 1, 2, 2, 2], [1, 1, 0, 1, 1, 1]]",101688.5
"[[6, 6, 6, 4, 6, 5], [3, 3, 3, 2, 2, 3], [3, 4, 4, 4, 4, 3], [2, 2, 2, 2, 1, 2], [1, 1, 1, 1, 0, 1]]",96705.0
"[[5, 5, 6, 6, 6, 5], [3, 3, 2, 2, 3, 3], [4, 4, 4, 3, 3, 4], [2, 1, 2, 2, 2, 2], [1, 1, 1, 0, 1, 1]]",99340.0
"[[6, 6, 4, 5, 6, 6], [3, 2, 2, 3, 3, 3], [4, 4, 4, 4, 2, 4], [1, 2, 2, 2, 2, 2], [1, 1, 0, 1, 1, 1]]",102957.0
"[[6, 6, 6, 6, 4, 5], [2, 3, 3, 2, 3, 3], [3, 4, 4, 3, 4, 4], [1, 2, 2, 2, 2, 2], [1, 1, 1, 1, 0, 1]]",97436.0
"[[6, 5, 6, 6, 6, 4], [3, 3, 3, 3, 3, 1], [3, 4, 4, 4, 3, 4], [2, 2, 2, 2, 2, 1], [1, 1, 1, 0, 1, 1]]",97844.0
"[[3, 6, 6, 6, 6, 6], [3, 3, 3, 2, 3, 2], [4, 2, 4, 4, 4, 4], [2, 2, 1, 2, 2, 2], [1, 0, 1, 1, 1, 1]]",95791.0
"[[6, 5, 6, 5, 5, 6], [2, 3, 3, 2, 3, 3], [4, 3, 3, 4, 4, 4], [2, 2, 2, 1, 2, 2], [1, 1, 1, 0, 1, 1]]",102717.0
"[[6, 6, 6, 6, 4, 5], [3, 3, 3, 3, 2, 2], [4, 3, 3, 4, 4, 4], [2, 2, 2, 1, 2, 2], [1, 0, 1, 1, 1, 1]]",103094.0
"[[6, 6, 5, 5, 6, 5], [3, 3, 3, 3, 2, 2], [3, 3, 4, 4, 4, 4], [1, 2, 2, 2, 2, 2], [1, 1, 0, 1, 1, 1]]",101693.5
"[[5, 6, 5, 6, 5, 6], [2, 3, 2, 3, 3, 3], [3, 4, 3, 4, 4, 4], [2, 2, 1, 2, 2, 2], [1, 1, 0, 1, 1, 1]]",100668.5
"[[6, 6, 6, 5, 5, 5], [2, 3, 3, 3, 3, 2], [4, 4, 4, 4, 3, 3], [2, 2, 2, 1, 2, 2], [1, 1, 0, 1, 1, 1]]",101602.0
"[[6, 6, 6, 5, 6, 4], [3, 3, 2, 2, 3, 3], [4, 2, 4, 4, 4, 4], [1, 2, 2, 2, 2, 2], [1, 0, 1, 1, 1, 1]]",100628.0
"[[6, 5, 6, 5, 6, 5], [3, 3, 3, 2, 2, 3], [4, 3, 4, 3, 4, 4], [2, 2, 2, 2, 1, 2], [1, 0, 1, 1, 1, 1]]",103150.5
"[[6, 5, 6, 6, 6, 4], [3, 3, 2, 2, 3, 3], [2, 4, 4, 4, 4, 4], [1, 2, 2, 2, 2, 2], [1, 1, 0, 1, 1, 1]]",95966.5
"[[5, 6, 6, 6, 5, 5], [2, 3, 2, 3, 3, 3], [4, 3, 3, 4, 4, 4], [2, 1, 2, 2, 2, 2], [1, 1, 1, 0, 1, 1]]",101475.0
"[[6, 5, 5, 5, 6, 6], [2, 3, 3, 2, 3, 3], [4, 2, 4, 4, 4, 4], [2, 2, 1, 2, 2, 2], [1, 1, 1, 0, 1, 1]]",100364.5
"[[5, 6, 5, 5, 6, 6], [3, 3, 3, 2, 2, 3], [2, 4, 4, 4, 4, 4], [1, 2, 2, 2, 2, 2], [1, 1, 0, 1, 1, 1]]",99738.0
"[[6, 5, 5, 6, 5, 6], [3, 3, 3, 2, 2, 3], [4, 4, 4, 3, 3, 4], [2, 2, 2, 2, 2, 1], [1, 1, 1, 0, 1, 1]]",100482.0
"[[3, 6, 6, 6, 6, 6], [3, 3, 2, 2, 3, 3], [3, 4, 4, 3, 4, 4], [2, 2, 2, 2, 2, 1], [1, 1, 1, 0, 1, 1]]",96970.0
"[[6, 6, 6, 4, 6, 5], [3, 3, 2, 3, 3, 2], [3, 4, 4, 3, 4, 4], [2, 1, 2, 2, 2, 2], [1, 1, 1, 0, 1, 1]]",103821.5
"[[6, 5, 5, 6, 5, 6], [2, 2, 3, 3, 3, 3], [3, 4, 4, 3, 4, 4], [2, 2, 2, 1, 2, 2], [0, 1, 1, 1, 1, 1]]",101822.0
"[[3, 6, 6, 6, 6, 6], [3, 3, 2, 3, 2, 3], [4, 4, 4, 3, 3, 4], [2, 2, 2, 2, 1, 2], [1, 1, 1, 0, 1, 1]]",96970.0
"[[6, 5, 6, 5, 5, 6], [3, 3, 3, 2, 2, 3], [3, 4, 4, 4, 3, 4], [2, 2, 1, 2, 2, 2], [1, 1, 0, 1, 1, 1]]",99955.0
"[[6, 5, 6, 5, 6, 5], [3, 2, 3, 2, 3, 3], [4, 4, 4, 3, 4, 3], [2, 2, 1, 2, 2, 2], [0, 1, 1, 1, 1, 1]]",101220.5
"[[6, 5, 6, 4, 6, 6], [3, 2, 3, 3, 3, 2], [4, 3, 4, 3, 4, 4], [2, 1, 2, 2, 2, 2], [1, 1, 1, 1, 0, 1]]",96492.5
"[[4, 5, 6, 6, 6, 6], [3, 3, 3, 3, 2, 2], [3, 4, 3, 4, 4, 4], [1, 2, 2, 2, 2, 2], [1, 1, 1, 1, 1, 0]]",91705.5
"[[5, 6, 5, 6, 5, 6], [2, 3, 2, 3, 3, 3], [4, 3, 4, 4, 4, 3], [2, 1, 2, 2, 2, 2], [0, 1, 1, 1, 1, 1]]",101931.5
"[[6, 5, 5, 6, 5, 6], [3, 3, 3, 3, 2, 2], [4, 4, 4, 2, 4, 4], [2, 2, 2, 2, 1, 2], [1, 0, 1, 1, 1, 1]]",104408.0
"[[5, 5, 6, 6, 5, 6], [3, 2, 3, 2, 3, 3], [4, 4, 4, 3, 3, 4], [2, 2, 2, 2, 2, 1], [1, 1, 0, 1, 1, 1]]",97634.5
"[[6, 6, 6, 6, 5, 4], [3, 2, 3, 3, 2, 3], [3, 4, 4, 4, 3, 4], [2, 2, 2, 2, 2, 1], [1, 1, 0, 1, 1, 1]]",99158.5
"[[6, 6, 5, 6, 5, 5], [2, 3, 2, 3, 3, 3], [4, 4, 3, 4, 4, 3], [1, 2, 2, 2, 2, 2], [1, 1, 1, 0, 1, 1]]",101474.5
"[[5, 6, 5, 6, 5, 6], [3, 3, 2, 3, 3, 2], [3, 4, 3, 4, 4, 4], [1, 2, 2, 2, 2, 2], [0, 1, 1, 1, 1, 1]]",101793.5
"[[4, 6, 6, 6, 6, 5], [3, 3, 3, 2, 2, 3], [4, 2, 4, 4, 4, 4], [2, 2, 2, 2, 1, 2], [1, 1, 1, 1, 0, 1]]",92052.5
"[[6, 5, 6, 4, 6, 6], [2, 3, 3, 3, 2, 3], [4, 4, 3, 4, 4, 3], [2, 2, 2, 1, 2, 2], [0, 1, 1, 1, 1, 1]]",102692.5
"[[5, 5, 6, 6, 6, 5], [3, 2, 3, 2, 3, 3], [4, 4, 3, 3, 4, 4], [2, 2, 1, 2, 2, 2], [0, 1, 1, 1, 1, 1]]",99066.0
"[[6, 5, 6, 5, 5, 6], [2, 3, 2, 3, 3, 3], [3, 4, 3, 4, 4, 4], [1, 2, 2, 2, 2, 2], [1, 1, 1, 0, 1, 1]]",102717.0
"[[5, 6, 6, 6, 6, 4], [3, 2, 3, 3, 2, 3], [3, 4, 4, 4, 4, 3], [2, 2, 2, 2, 1, 2], [0, 1, 1, 1, 1, 1]]",99545.5
"[[6, 6, 6, 5, 5, 5], [3, 2, 2, 3, 3, 3], [3, 4, 4, 4, 4, 3], [2, 2, 2, 1, 2, 2], [1, 1, 0, 1, 1, 1]]",101645.5
"[[5, 6, 6, 6, 6, 4], [1, 3, 3, 3, 3, 3], [4, 4, 4, 3, 4, 3], [2, 2, 2, 2, 2, 1], [1, 1, 1, 1, 0, 1]]",93028.5
"[[5, 6, 6, 5, 5, 6], [3, 3, 3, 3, 2, 2], [4, 4, 3, 4, 3, 4], [2, 2, 2, 2, 2, 1], [1, 1, 1, 1, 1, 0]]",96837.0
"[[6, 6, 5, 5, 5, 6], [3, 3, 2, 3, 3, 2], [3, 4, 4, 3, 4, 4], [2, 2, 1, 2, 2, 2], [1, 1, 0, 1, 1, 1]]",102793.0
"[[5, 6, 5, 6, 5, 6], [2, 2, 3, 3, 3, 3], [3, 4, 4, 3, 4, 4], [1, 2, 2, 2, 2, 2], [0, 1, 1, 1, 1, 1]]",101931.5
"[[6, 5, 4, 6, 6, 6], [3, 2, 2, 3, 3, 3], [4, 3, 4, 4, 3, 4], [2, 2, 2, 1, 2, 2], [1, 1, 0, 1, 1, 1]]",100642.0
"[[5, 6, 6, 6, 5, 5], [3, 3, 2, 3, 3, 2], [3, 4, 4, 4, 4, 3], [2, 2, 2, 2, 1, 2], [1, 1, 1, 0, 1, 1]]",101458.0
"[[6, 5, 6, 6, 5, 5], [2, 3, 3, 3, 2, 3], [4, 2, 4, 4, 4, 4], [2, 2, 2, 1, 2, 2], [1, 1, 1, 0, 1, 1]]",101356.5
"[[6, 6, 5, 4, 6, 6], [3, 3, 3, 2, 3, 2], [4, 4, 4, 3, 3, 4], [2, 2, 1, 2, 2, 2], [0, 1, 1, 1, 1, 1]]",102342.5
"[[5, 6, 6, 6, 5, 5], [3, 3, 1, 3, 3, 3], [4, 4, 4, 4, 2, 4], [2, 2, 2, 2, 1, 2], [1, 0, 1, 1, 1, 1]]",101177.5
"[[6, 5, 5, 6, 5, 6], [3, 2, 3, 3, 2, 3], [4, 4, 4, 4, 3, 3], [2, 1, 2, 2, 2, 2], [1, 0, 1, 1, 1, 1]]",104546.0
"[[6, 6, 5, 5, 6, 5], [2, 3, 3, 3, 3, 2], [4, 4, 3, 3, 4, 4], [2, 2, 2, 1, 2, 2], [0, 1, 1, 1, 1, 1]]",102898.5
"[[6, 5, 6, 4, 6, 6], [3, 2, 2, 3, 3, 3], [4, 3, 4, 3, 4, 4], [2, 1, 2, 2, 2, 2], [0, 1, 1, 1, 1, 1]]",102692.5
"[[6, 5, 5, 5, 6, 6], [3, 2, 2, 3, 3, 3], [4, 4, 3, 3, 4, 4], [2, 1, 2, 2, 2, 2], [0, 1, 1, 1, 1, 1]]",101848.0
"[[6, 6, 6, 5, 6, 4], [3, 3, 2, 3, 3, 2], [4, 3, 4, 4, 4, 3], [2, 2, 2, 2, 1, 2], [0, 1, 1, 1, 1, 1]]",101699.0
"[[5, 6, 6, 4, 6, 6], [2, 3, 3, 2, 3, 3], [4, 4, 4, 4, 4, 2], [2, 2, 2, 2, 1, 2], [1, 1, 0, 1, 1, 1]]",100015.5
"[[5, 6, 5, 6, 6, 5], [3, 2, 3, 3, 3, 2], [3, 4, 3, 4, 4, 4], [2, 1, 2, 2, 2, 2], [1, 1, 1, 1, 1, 0]]",95550.0
"[[5, 6, 6, 6, 5, 5], [2, 3, 2, 3, 3, 3], [3, 4, 4, 4, 3, 4], [2, 2, 2, 1, 2, 2], [1, 0, 1, 1, 1, 1]]",101183.0
"[[5, 6, 5, 6, 6, 5], [3, 2, 3, 3, 2, 3], [4, 4, 3, 3, 4, 4], [2, 2, 2, 2, 1, 2], [1, 0, 1, 1, 1, 1]]",101208.0
"[[6, 6, 4, 5, 6, 6], [2, 3, 3, 3, 3, 2], [2, 4, 4, 4, 4, 4], [2, 2, 2, 2, 1, 2], [1, 1, 0, 1, 1, 1]]",102536.5
"[[4, 5, 6, 6, 6, 6], [3, 2, 3, 3, 2, 3], [4, 4, 2, 4, 4, 4], [2, 2, 2, 2, 1, 2], [1, 1, 1, 1, 1, 0]]",90995.5
"[[6, 5, 5, 5, 6, 6], [2, 3, 3, 2, 3, 3], [4, 3, 4, 3, 4, 4], [2, 2, 2, 2, 1, 2], [1, 1, 1, 1, 0, 1]]",95323.0
