sample,result
"[[5, 5, 5, 6, 6, 6], [3, 3, 3, 1, 3, 3], [4, 4, 3, 4, 4, 3], [1, 2, 2, 2, 2, 2], [1, 1, 1, 1, 0, 1]]",90419.5
"[[6, 5, 6, 5, 5, 6], [3, 1, 3, 3, 3, 3], [4, 3, 3, 4, 4, 4], [2, 2, 2, 2, 2, 1], [1, 0, 1, 1, 1, 1]]",104635.5
"[[6, 5, 6, 6, 5, 5], [3, 2, 3, 3, 3, 2], [3, 4, 4, 3, 4, 4], [2, 2, 2, 2, 1, 2], [1, 1, 1, 0, 1, 1]]",101457.5
"[[4, 6, 6, 6, 5, 6], [3, 3, 2, 3, 2, 3], [3, 3, 4, 4, 4, 4], [2, 2, 2, 2, 2, 1], [1, 1, 1, 0, 1, 1]]",99876.5
"[[6, 6, 5, 5, 5, 6], [3, 2, 3, 3, 3, 2], [3, 4, 4, 4, 3, 4], [2, 1, 2, 2, 2, 2], [1, 1, 1, 1, 1, 0]]",97812.0
"[[6, 6, 4, 6, 6, 5], [2, 3, 3, 3, 2, 3], [3, 4, 4, 4, 4, 3], [2, 2, 2, 2, 2, 1], [1, 1, 0, 1, 1, 1]]",101788.5
"[[5, 6, 6, 5, 6, 5], [2, 3, 2, 3, 3, 3], [4, 4, 4, 3, 4, 3], [2, 2, 1, 2, 2, 2], [0, 1, 1, 1, 1, 1]]",102075.5
"[[6, 6, 5, 5, 6, 5], [3, 3, 3, 3, 2, 2], [4, 4, 3, 4, 3, 4], [1, 2, 2, 2, 2, 2], [0, 1, 1, 1, 1, 1]]",102898.5
"[[6, 6, 6, 6, 4, 5], [3, 3, 2, 3, 2, 3], [4, 4, 3, 4, 4, 3], [2, 2, 2, 2, 2, 1], [1, 0, 1, 1, 1, 1]]",103158.0
"[[4, 6, 6, 6, 5, 6], [2, 3, 3, 3, 2, 3], [4, 3, 3, 4, 4, 4], [2, 2, 2, 1, 2, 2], [0, 1, 1, 1, 1, 1]]",100954.0
"[[6, 6, 5, 6, 5, 5], [3, 3, 3, 2, 3, 2], [4, 4, 3, 4, 3, 4], [2, 2, 1, 2, 2, 2], [1, 0, 1, 1, 1, 1]]",102719.0
"[[5, 6, 5, 6, 5, 6], [3, 3, 2, 3, 3, 2], [4, 4, 2, 4, 4, 4], [2, 1, 2, 2, 2, 2], [1, 1, 1, 1, 0, 1]]",96231.5
"[[3, 6, 6, 6, 6, 6], [3, 3, 2, 2, 3, 3], [3, 4, 4, 3, 4, 4], [2, 2, 2, 2, 2, 1], [1, 1, 0, 1, 1, 1]]",94222.5
